id,word,plural,syllable,syllablePlural,ukipa,usipa,ukipaPlural,usipaPlural,inUse,pluralInUse
5c922bed-dfa7-4921-a298-8e6059e53bd9,vacation,vacations,va.ca.tion,va.ca.tions,vɛɪ.kɛɪ.ʃən,vɛɪ.kɛɪ.ʃən,vɛɪ.kɛɪ.ʃənz,vɛɪ.kɛɪ.ʃənz,TRUE,FALSE
5c924104-7163-4307-af05-26af8e131a7f,war,wars,war,wars,wɔːɹ,wɔːɹ,,,TRUE,TRUE
5c92bc48-34c9-4f9c-857d-d84b6d6e0f3a,weakness,weaknesses,weak.ness,weak.nesses,wiːk.nəs,wiːk.nəs,,,FALSE,FALSE
5c93912b-8e2a-4e86-b60d-00cefbd5646e,encouragement,encouragements,en.cour.age.ment,encouragements,ɪn.kɝː.ɪdʒ.mənt,ɪn.kɝː.ɪdʒ.mənt,,,FALSE,FALSE
5c9562b3-af41-4a3d-8da0-67104779197a,carcass,carcasses,car.cass,car.casses,kɑː.kəs,kɑː.kəs,,,FALSE,FALSE
5c95e3d3-31cb-4d0f-a4e3-53f276b46744,africa,africas,af.ri.ca,af.ric.as,æf.ɹɪk.ə,æf.ɹɪk.ə,æf.ɹɪk.əz,æf.ɹɪk.əz,FALSE,FALSE
5c9dfc4c-dfdc-49f3-9ff4-11e311417b19,observatory,observatories,ob.ser.va.to.ry,ob.ser.va.to.ries,əb.zɝː.və.tɔːɹ.i,əb.zɝː.və.tɔːɹ.i,,,FALSE,FALSE
5ca0c404-b58b-416f-b4e5-bf978b95c980,stench,stenches,stench,stenches,stɛntʃ,stɛntʃ,,,TRUE,FALSE
5ca18b26-930c-45cb-a9cd-cb7b56fcc4c0,successive,successives,suc.ces.sive,suc.ces.sives,sək.sɛs.ɪv,sək.sɛs.ɪv,,,FALSE,FALSE
5ca2e021-386c-4f1f-82ad-0c00498d322a,lemon,lemons,lem.on,lem.ons,lɛm.ən,lɛm.ən,,,FALSE,FALSE
5ca95e25-da59-4ce6-a4ee-fbc65f16edc8,seductive,seductives,se.duc.tive,se.duc.tives,sə.dʌk.tɪv,sə.dʌk.tɪv,,,FALSE,FALSE
5cb039c7-8a4b-4d40-929b-f5445ec5c82f,psychic,psychics,psy.chic,psy.chics,saɪ.kɪk,saɪ.kɪk,,,FALSE,FALSE
5cb0dc96-2eb8-4e9c-b8ca-d4e2efdfc575,overlap,overlaps,o.ver.lap,o.ver.laps,əʊʊ.vɚ.læp,əʊʊ.vɚ.læp,,,FALSE,FALSE
5cb30165-aa95-4a48-bb7c-6da9e6e64949,lash,lashes,lash,lashes,læʃ,læʃ,,,FALSE,FALSE
5cb326bb-1060-4f7a-8c57-ee4d6a64b83b,catastrophic,catastrophics,cat.a.stroph.ic,cat.a.stroph.ics,kæt.ə.stɹɑː.fɪk,kæt.ə.stɹɑː.fɪk,,,FALSE,FALSE
5cb74396-ff22-4f37-8695-34a53086f6fe,afar,afars,a.far,a.fars,ə.fɑːɹ,ə.fɑːɹ,,,TRUE,FALSE
5cb8b326-09c4-465c-a2e8-96588beea2a5,weather,weathers,weath.er,weath.ers,wɛð.ɚ,wɛð.ɚ,wɛð.ɚz,wɛð.ɚz,TRUE,FALSE
5cbccae0-de04-4cfa-903f-1360685b4b93,discontinue,discontinues,dis.con.tin.ue,discontinues,,,,,FALSE,FALSE
5cc857a8-594a-4330-8697-39ae0267ea3e,enclose,encloses,en.close,en.closes,ɪn.kləʊʊz,ɪn.kləʊʊz,,,TRUE,FALSE
5ccc6682-cb47-4f9c-ab21-a73fb9cd505e,separated,separateds,sep.a.rat.ed,sep.a.rat.eds,,,,,FALSE,FALSE
5cd9a331-da6e-4603-b091-b3bf52b71159,syrian,syrians,syr.i.an,,sɪɹiːən,sɪɹiːən,,,FALSE,FALSE
5ce5b8da-7329-4c60-ad00-578222b5197a,barrel,barrels,bar.rel,bar.rels,bɛɹ.əl,bɛɹ.əl,,,TRUE,FALSE
5ce6d408-5613-47b2-a2a8-e3e80b5ec6f6,dusty,dusties,dust.y,dust.ies,dʌs.ti,dʌs.ti,,,TRUE,FALSE
5cef26d6-26a4-490a-8075-2b0fafdaf663,grilled,grilleds,grilled,grilleds,ɡɹɪld,ɡɹɪld,,,FALSE,FALSE
5cf054d6-1157-434d-801d-3e92f01ae6ce,embrace,embraces,em.brace,em.braces,ɪm.bɹɛɪs,ɪm.bɹɛɪs,,,FALSE,FALSE
5cf3c94e-7f02-4169-8d47-42bb0eb51d09,analyst,analysts,an.a.lyst,an.a.lysts,æn.ə.lɪst,æn.ə.lɪst,,,FALSE,FALSE
5d050a0b-0407-44e4-91c0-c1c16dc983ae,sniper,snipers,snip.er,snip.ers,snaɪ.pɚ,snaɪ.pɚ,,,FALSE,FALSE
5d06373c-b163-4eb9-9e01-9f1568ab52a4,nevertheless,neverthelesses,nev.er.the.less,nev.er.the.lesses,nɛv.ɚ.ðə.lɛs,nɛv.ɚ.ðə.lɛs,,,FALSE,FALSE
5d0f5cff-46a6-406c-b512-4571efef260f,graveyard,graveyards,grave.yard,grave.yards,ɡɹɛɪv.jɑːɹd,ɡɹɛɪv.jɑːɹd,,,FALSE,FALSE
5d112e71-c762-4836-9f98-29380b8ce54f,topical,topicals,top.i.cal,top.i.cals,tɑː.pɪ.kəl,tɑː.pɪ.kəl,,,FALSE,FALSE
5d1a7aff-bb6f-43ba-aa9e-50ff639592c5,cooler,coolers,cool.er,cool.ers,kuː.lɚ,kuː.lɚ,,,TRUE,FALSE
5d1d1945-4f43-406b-aa86-23710dec8446,mission,missions,mis.sion,mis.sions,mɪʃ.ən,mɪʃ.ən,mɪʃ.əns,mɪʃ.əns,TRUE,FALSE
5d2ba296-ebef-4612-a2a4-33532f9a9c29,shrinking,shrinkings,shrink.ing,shrink.ings,ˈʃɹɪŋk.ɪŋ,ˈʃɹɪŋk.ɪŋ,ˈʃɹɪŋk.ɪŋ,ˈʃɹɪŋk.ɪŋ,FALSE,FALSE
5d341589-8fea-4a75-8867-71e292e147b8,scooping,scooping,scoop.ing,scoop.ing,skuː.pɪŋ,skuː.pɪŋ,skuː.pɪŋ,skuː.pɪŋ,TRUE,TRUE
5d409348-fff6-49a7-a661-acfe51dec01d,catalogue,catalogues,cat.a.logue,cat.a.logues,,,,,FALSE,FALSE
5d40ded4-e6e2-47ca-85f3-276a51278673,crawling,crawling,crawl.ing,crawl.ing,ˈkɹɔ.lɪŋ,ˈkɹɔ.lɪŋ,ˈkɹɔ.lɪŋ,ˈkɹɔ.lɪŋ,TRUE,TRUE
5d4216c8-9bf6-4b52-a96d-2c6eb800293b,expect,expects,ex.pect,ex.pects,ɪk.spɛkt,ɪk.spɛkt,ɪk.spɛkts,ɪk.spɛkts,TRUE,FALSE
5d449dca-a6f9-42b0-b7e9-a2e4c812543f,smelled,smelled,smelled,smelled,,,,,TRUE,TRUE
5d46b32d-2491-414b-a3c0-02bb9f8413ef,ben,bens,ben,bens,bɛn,bɛn,bɛnz,bɛnz,TRUE,TRUE
5d46b43f-5670-484e-8787-cbc3df187034,flatter,flatters,flat.ter,flat.ters,flæt.ɚ,flæt.ɚ,,,FALSE,FALSE
5d48442e-c9cd-4bf5-96a5-e744f6ef88a2,overseas,oversea,o.ver.seas,o.ver.sea,əʊʊ.vɚ.siːz,əʊʊ.vɚ.siːz,,,FALSE,FALSE
5d50f78f-e8c0-413f-bc07-602f46635371,attire,attires,at.tire,at.tires,,,,,FALSE,FALSE
5d5210b4-eb40-46ac-bc8c-da3c1c89ac76,sinus,sinuses,si.nus,si.nus.es,saɪ.nəs,saɪ.nəs,,,FALSE,FALSE
5d52c2c7-3929-48bc-891e-ebafaf5ccafa,bat,,bat,,,,,,TRUE,FALSE
5d55c4b7-be69-4060-9d76-77d78a768325,herbicide,herbicides,herb.i.cide,herb.i.cides,hɝː.bɪ.saɪd,hɝː.bɪ.saɪd,,,FALSE,FALSE
5d63d5bd-4556-46c7-9171-b3ed0106e837,derivative,derivatives,de.riv.a.tive,de.riv.a.tives,,,,,FALSE,FALSE
5d643a96-6299-4237-beb1-405af3cc5bce,jordanian,jordanians,,,dʒɔɹ.dɛɪniːən,dʒɔɹ.dɛɪniːən,,,FALSE,FALSE
5d65a3b6-db92-48c9-a18a-33ccd9d504ec,fair,fairs,fair,fairs,fɛɹ,fɛɹ,,,TRUE,FALSE
5d70b3d0-4071-40bd-b042-d3f59e1c4cc8,low-income,low-incomes,,,,,,,FALSE,FALSE
5d82bfe7-7566-4b25-972d-1f94c1e5e424,rugged,ruggeds,rug.ged,rug.geds,ɹʌɡ.ɪd,ɹʌɡ.ɪd,,,FALSE,FALSE
5d83abee-0393-4983-8934-a214bc4a6bca,lip,lips,lip,lips,lɪp,lɪp,,,TRUE,TRUE
5d85db6e-c26e-46f1-8c70-0d976c7fd1ba,flower,flowers,flow.er,flow.ers,flaʊ.ɚ,flaʊ.ɚ,flaʊ.ɚz,flaʊ.ɚz,TRUE,TRUE
5d881682-9d4d-429f-829d-761b5b98b902,creativity,creativities,cre.a.tiv.i.ty,cre.a.tiv.i.ties,kɹiː.ɛɪ.tɪv.ə.ti,kɹiː.ɛɪ.tɪv.ə.ti,,,FALSE,FALSE
5d983afb-b2c1-480a-8074-ce07cbb255c6,tonight,tonights,to.night,to.nights,tə.naɪt,tə.naɪt,tə.naɪts,tə.naɪts,TRUE,FALSE
5da0b8a2-076f-482e-a608-3133ec0166e8,zebra,zebras,ze.bra,ze.bras,zɛb.ɹə,zi.bɹə,zɛb.ɹəz,zi.bɹəz,TRUE,FALSE
5da4a85a-6fbf-4551-a563-097204bc3df4,terrified,terrifieds,ter.ri.fied,ter.ri.fieds,tɛɹ.ə.faɪd,tɛɹ.ə.faɪd,,,FALSE,FALSE
5da53d7c-8ede-4a02-81b0-a401a4892cb0,iced,iceds,iced,iceds,aɪst,aɪst,,,FALSE,FALSE
5da9706e-b402-471e-885e-9a1db61c18cb,cuttlefish,cut.tlefish,cut.tle.fish,cut.tle.fish.es,kʌt.tl.fɪʃ,kʌt.l.fɪʃ,kʌt.tl.fɪʃ.əz,kʌt.tl.fɪʃ.əz,TRUE,TRUE
5daac7ad-f053-4ae0-b265-097ebc2acd9e,bishop,bishops,bish.op,bish.ops,bɪʃ.əp,bɪʃ.əp,,,FALSE,FALSE
5daed050-3073-45de-a206-58a83c41eb73,bearded,beardeds,beard.ed,beard.eds,bɪɹ.dɪd,bɪɹ.dɪd,,,FALSE,FALSE
5db30bb9-2260-434e-850a-9c08bfe905d7,broker,brokers,bro.ker,bro.kers,bɹəʊʊ.kɚ,bɹəʊʊ.kɚ,,,FALSE,FALSE
5db61dfb-6f0d-4135-a3ef-b042e8dd6552,eleventh,elevenths,e.lev.enth,e.lev.enths,ə.lɛv.ənθ,ə.lɛv.ənθ,,,FALSE,FALSE
5dbb5f1a-68b4-48c8-a8c6-5f09029b8a8d,root,roots,root,roots,ɹuːt,ɹuːt,,,FALSE,TRUE
5dc5469a-0d7b-4f4a-8747-907738836ee4,sheet,sheets,sheet,sheets,ʃiːt,ʃiːt,,,TRUE,TRUE
5dd46dba-81b5-4148-a82a-165598b867e1,copyright,copyrights,cop.y.right,cop.y.rights,kɒp.i.ɹaɪt,kɑpː.i.ɹaɪt,kɒp.i.ɹaɪts,kɑpː.i.ɹaɪts,TRUE,FALSE
5dd9ee91-3396-4d8d-a1fb-0a478ad03f52,revenue,revenues,rev.e.nue,rev.e.nues,ɹɛv.ə.nuː,ɹɛv.ə.nuː,,,FALSE,FALSE
5de59fa6-3993-486d-bff7-2eea6d7bba28,politician,politicians,pol.i.ti.cian,pol.i.ti.cians,pɑː.lə.tɪʃ.ən,pɑː.lə.tɪʃ.ən,,,FALSE,FALSE
5de5bbe1-d12f-4c47-b5d2-067e995d3519,matrix,matrixes,ma.trix,ma.trixes,mɛɪ.tɹɪks,mɛɪ.tɹɪks,,,FALSE,FALSE
5df1abb6-833c-4696-9c9e-3e489e46735f,dilapidated,dilapidated,di.lap.i.dat.ed,di.lap.i.dat.ed,dɪ.læp.ɪ.dɛɪt.ɪd,dɪ.læp.ɪ.dɛɪt.ɛd,dɪ.læp.ɪ.dɛɪt.ɪd,,TRUE,TRUE
5df2f027-ffaf-464f-9e80-143ca563a846,introduction,introductions,in.tro.duc.tion,in.tro.duc.tions,ɪn.tɹə.dʌk.ʃən,ɪn.tɹə.dʌk.ʃən,,,FALSE,FALSE
5df493d9-1c56-472a-ae18-618d381eaa52,amidst,amidsts,a.midst,a.midsts,ə.mɪdst,ə.mɪdst,,,FALSE,FALSE
5dfbc67d-7851-4e28-8e6c-b1ce33728fa4,thou,thous,thou,thous,,,,,FALSE,FALSE
5dfea34a-1a2f-43d4-8108-4eade27f9d8b,walkway,walkways,walk.way,walk.ways,wɑː.kwɛɪ,wɑː.kwɛɪ,,,FALSE,FALSE
5e0234d3-b54a-4290-9583-c090028974c3,capitalist,capitalists,cap.i.tal.ist,cap.i.tal.ists,,,,,FALSE,FALSE
5e02ef55-d892-469f-884c-027653a52b1d,pasture,pastures,pas.ture,pas.tures,pæs.tʃɚ,pæs.tʃɚ,,,FALSE,FALSE
5e04fbbb-bfc4-49d3-978c-138d8fed8c5a,cupcake,cupcakes,cup.cake,cup.cakes,kʌp.kɛɪk,kʌp.kɛɪk,,,FALSE,FALSE
5e0ab0ba-95bf-45fd-8a66-b876836bf9a1,amen,amens,a.men,a.mens,,,,,FALSE,FALSE
5e0ea188-c3f4-4a9e-9b3e-bebe68281cc6,monstrous,monstrouses,mon.strous,mon.strouses,mɒn.stɹəs,mɑːn.stɹəs,,,TRUE,FALSE
5e17d47c-39fe-4ad1-972d-48b31d09e1a3,hardwood,hardwoods,hard.wood,hard.woods,hɑːɹd.wʊd,hɑːɹd.wʊd,,,FALSE,FALSE
5e1c1b3e-1d95-46fd-8ce9-7d8982255cf4,triple,triples,tri.ple,tri.ples,tɹɪp.əl,tɹɪp.əl,,,FALSE,FALSE
5e2b220f-47de-4723-a9b6-942eed1b3832,novelty,novelties,nov.el.ty,nov.el.ties,nɑː.vəl.ti,nɑː.vəl.ti,,,FALSE,FALSE
5e2becf6-3c75-4149-ba9f-7f0aff42ef6e,lasting,lastings,last.ing,last.ings,læs.tɪŋ,læs.tɪŋ,,,FALSE,FALSE
5e2ff4dc-adfb-4dd3-85e1-75c8746279eb,magnitude,magnitudes,mag.ni.tude,mag.ni.tudes,mæɡ.nə.tuːd,mæɡ.nə.tuːd,,,FALSE,FALSE
5e30e2f1-9d80-43bd-9a85-c0c182908b2e,waffle,waffles,waf.fle,waf.fles,,,,,FALSE,FALSE
5e35629a-ea5b-4acf-a7e1-d2ffddc01830,remaining,remainings,re.main.ing,,ɹɪ.mɛɪ.nɪŋ,ɹɪ.mɛɪ.nɪŋ,,,FALSE,FALSE
5e3be31b-8576-44e8-b0d9-d51d524a1084,perceptual,perceptuals,per.cep.tu.al,per.cep.tu.als,pɚ.sɛp.tʃu.əl,pɚ.sɛp.tʃu.əl,,,FALSE,FALSE
5e3f43ec-5da8-4e12-9645-c0afd43bae26,boil,boils,boil,boils,bɔɪl,bɔɪl,,,TRUE,TRUE
5e453d34-937f-4af3-8dcf-650ca70c639e,neither,neither,nei.ther,nei.ther,ˈnaɪ.ðə,ˈnaɪ.ðə,ˈnaɪ.ðə,ˈnaɪ.ðə,TRUE,TRUE
5e460b7a-f87a-409a-b272-adf8ee79e814,whew,whews,whew,whews,wuː,hwuː,,,FALSE,FALSE
5e4c3c9e-70f1-46df-83a8-064911c0692c,pirate,pirates,pi.rate,pi.rates,paɪɹ.ət,paɪɹ.ət,,,FALSE,FALSE
5e507248-b255-4798-a1b8-b32c35d9f65a,prolonged,prolongeds,,,pɹə.lɑːŋd,pɹə.lɑːŋd,,,FALSE,FALSE
5e5a06cb-5fd9-4c17-83fc-9e0365c26962,if,ifs,if,ifs,ɪf,ɪf,,,TRUE,FALSE
5e5a4e6d-7878-496c-9237-73611bf96eb1,gunman,gunmen,gun.man,gun.men,ɡʌn.mən,ɡʌn.mən,,,FALSE,FALSE
5e5d9d75-b342-468f-ae78-b36addfd36a5,impeccable,impeccables,im.pec.ca.ble,im.pec.ca.bles,ɪm.pɛk.ə.bəl,ɪm.pɛk.ə.bəl,,,FALSE,FALSE
5e632fd9-3275-4f56-89c5-e64318fdd73f,halloween,halloweens,hal.low.een,hal.low.eens,hælə.wiːn,hælə.wiːn,,,FALSE,FALSE
5e65ce90-ca0e-4d9e-96ed-cd29cd82c9e2,opposition,oppositions,op.po.si.tion,op.po.si.tions,ɑː.pə.zɪʃ.ən,ɑː.pə.zɪʃ.ən,,,FALSE,FALSE
5e68f2bd-be51-46c4-b1b8-1c28eb63301e,feminine,feminines,fem.i.nine,fem.i.nines,fɛm.ə.nɪn,fɛm.ə.nɪn,,,FALSE,FALSE
5e695673-a0fe-4ab9-b2f9-c175a06e44de,foggy,foggies,fog.gy,fog.gies,fɑː.ɡi,fɑː.ɡi,,,FALSE,FALSE
5e6c2c49-9cd9-4361-9c25-80c39c69d534,caliber,calibers,cal.i.ber,cal.i.bers,,,,,FALSE,FALSE
5e74dd00-dc69-4ea9-93dd-5271fb8f3445,purpose,purposes,pur.pose,pur.pos.es,pɝː.pəs,pɝː.pəs,pɝː.pəs.ɛz,pɝː.pəs.ɛz,FALSE,TRUE
5e75b8f7-d39d-4085-95a6-3a9ca6c2aabf,payout,payouts,payout,payouts,pɛɪ.aʊt,pɛɪ.aʊt,,,FALSE,FALSE
5e7df4bc-635a-41bd-8930-f72a7141e4f2,imagine,imagines,i.ma.gine,i.ma.gines,ɪ.mædʒ.ən,ɪ.mædʒ.ɪn,ɪ.mædʒ.ənz,ɪ.mædʒ.ɪns,TRUE,TRUE
5e8062aa-a521-43bd-b001-c0dafd26e32c,sprang,sprang,sprang,sprang,,,,,TRUE,TRUE
5e8739ed-7ce7-4afb-97b3-d23875d84ed9,woodland,woodlands,wood.land,wood.lands,wʊd.lənd,wʊd.lənd,,,FALSE,FALSE
5e8756e7-7fab-4d18-b38a-fe9d6930d01b,grinder,grinders,grind.er,grind.ers,ɡɹaɪn.dɚ,ɡɹaɪn.dɚ,,,FALSE,FALSE
5e8b3f62-936f-40e3-b057-2d620049e1b7,wrinkle,wrinkles,wrin.kle,wrin.kles,ɹɪŋ.kəl,ɹɪŋ.kəl,,,FALSE,FALSE
5e8b9241-7d7d-4e89-b6e8-ce4517493435,disgust,disgusts,dis.gust,dis.gusts,dɪs.ɡʌst,dɪs.ɡʌst,,,TRUE,FALSE
5e931d50-2f98-4e3a-962a-e4ac774ed759,planner,planners,plan.ner,planners,plæn.ɚ,plæn.ɚ,,,FALSE,FALSE
5e95774c-68cf-46cd-a1d0-ff282243bcb1,turf,turfs,turf,turfs,tɝːf,tɝːf,,,FALSE,FALSE
5e99c55c-9132-47c7-9d00-fd4f24ad3fbe,asleep,asleeps,a.sleep,a.sleeps,ʌ.sliːp,ə.sliːp,,,TRUE,FALSE
5ea092e5-076f-4324-8862-ac07eeb16e6e,emmy,emmies,em.my,em.mies,ɛmi,ɛmi,,,FALSE,FALSE
5ea24945-41c5-4b18-8ea8-80106e6f0777,same,sames,same,sames,sɛɪm,sɛɪm,,,TRUE,FALSE
5ea302d7-70cb-4513-a87a-483cfffaab5d,incorporation,incorporations,in.cor.po.ra.tion,incorporations,ɪn.kɔːɹ.pə.ɹɛɪ.ʃən,ɪn.kɔːɹ.pə.ɹɛɪ.ʃən,,,FALSE,FALSE
5ebaf919-c79c-4bac-adba-8ea46e794695,heir,heirs,heir,heirs,ɛɹ,ɛɹ,,,FALSE,FALSE
5ec0a179-7dce-4e15-b241-d56a63c98e30,indicative,indicatives,in.dic.a.tive,in.dic.a.tives,ɪn.dɪk.ə.tɪv,ɪn.dɪk.ə.tɪv,,,FALSE,FALSE
5ec1e129-d9c9-4b7b-a15c-253e117b0445,upside,upsides,up.side,up.sides,ʌp.saɪd,ʌp.saɪd,,,TRUE,FALSE
5ecd4c44-f6be-48a6-9cbf-dc8b091a276e,noun,nouns,noun,nouns,naʊn,naʊn,,,FALSE,FALSE
5ed6c37b-ac10-4558-86ba-33658dc589ed,entrenched,entrencheds,en.trenched,,,,,,FALSE,FALSE
5edc25b8-4666-43ac-9c1c-320599486747,fatality,fatalities,fa.tal.i.ty,fa.tal.i.ties,fə.tæl.ə.ti,fə.tæl.ə.ti,,,FALSE,FALSE
5edddbf0-1712-47ae-b691-ec8a652d811f,blah,blahs,blah,blahs,blɑː,blɑː,,,FALSE,FALSE
5ee51905-8756-4035-a9b0-8afcd8655292,misleading,misleadings,mis.lead.ing,mis.lead.ings,mɪs.liː.dɪŋ,mɪs.liː.dɪŋ,,,FALSE,FALSE
5ee6298e-0c9e-4144-a9c6-179dfc86b1a3,pint,pints,pint,pints,paɪnt,paɪnt,,,FALSE,FALSE
5ee6a5b0-a456-4583-aea9-2a67768d6719,aesthetic,aesthetics,aes.thet.ic,aes.thet.ics,ɛs.θɛt.ɪk,ɛs.θɛt.ɪk,,,FALSE,FALSE
5eedf0e7-c63f-4910-a7c5-56f98865216d,stopped,stopped,stopped,stopped,,,,,TRUE,TRUE
5ef49334-132e-40fd-898a-777767f7cb24,nag,nags,nag,nags,næɡ,næɡ,,,TRUE,FALSE
5ef7c8c0-5516-4b13-a157-c99862d43cf1,skate,skates,skate,skates,skɛɪt,skɛɪt,,,FALSE,TRUE
5ef8af73-e055-4150-a9b9-effaee0cbde1,chuffed,chuffed,chuffed,chuffed,,,,,TRUE,TRUE
5efa27f7-0e86-400f-8351-693955e53070,two-week,two-weeks,,,,,,,FALSE,FALSE
5efd8187-c177-441e-8f80-9fc1fc5b3bf9,reliever,relievers,re.liev.er,re.liev.ers,ɹɪ.liː.vɚ,ɹɪ.liː.vɚ,,,FALSE,FALSE
5f03ac05-499c-4e25-bf01-383fd111a25f,frustrated,frustrateds,frus.trat.ed,frus.trat.eds,fɹʌs.tɹɛɪ.tɪd,fɹʌs.tɹɛɪ.tɪd,,,TRUE,FALSE
5f04a319-d4c1-4fcd-89c9-25358ed4b2b1,broken,brokens,bro.ken,bro.kens,bɹəʊʊ.kən,bɹəʊʊ.kən,,,TRUE,FALSE
5f0a42a1-0b57-4045-ab15-54dd7dd1318f,skeletal,skeletals,skel.e.tal,skeletals,skɛl.ə.təl,skɛl.ə.təl,,,FALSE,FALSE
5f0baa1c-23d4-4453-8af3-f06dce1c3ec9,assert,asserts,as.sert,as.serts,ə.sɜrt,ə.sɜrt,,,FALSE,FALSE
5f0f177e-5226-4b22-a104-076c1af125a0,prematurely,prematurelies,pre.ma.ture.ly,,pɹiː.mə.tʊɹ.li,pɹiː.mə.tʊɹ.li,,,FALSE,FALSE
5f186394-c4d5-47b2-b50d-1ae157981bf8,boot,boots,boot,boots,buːt,buːt,,,TRUE,TRUE
5f19198b-517b-42a8-881b-9871828b7026,educated,educateds,ed.u.cat.ed,edʒ.u.cat.eds,ɛdʒ.juː.kɛɪ.tɪd,ɛdʒ.ə.kɛɪ.tɪd,,,TRUE,FALSE
5f1ab957-ac34-4c29-89ba-1f0bdd17a7a9,innovation,innovations,in.no.va.tion,in.no.va.tions,ɪn.ə.vɛɪ.ʃən,ɪn.ə.vɛɪ.ʃən,,,FALSE,FALSE
5f260f84-1d84-4860-add0-dd49d168d115,boat,boats,boat,boats,bəʊʊt,bəʊʊt,,,TRUE,TRUE
5f276cf5-a4db-4347-b5aa-10067bf5a600,paid,paids,paid,paids,pɛɪd,pɛɪd,,,TRUE,FALSE
5f28fba2-e8ee-49ff-af2e-fd74db36d239,stale,stales,stale,stales,stɛɪl,stɛɪl,,,FALSE,FALSE
5f2c541f-3ed2-4d06-93ff-94725aa7200d,advertising,advertisings,ad.ver.ti.sing,ad.ver.ti.sing,æd.vɚ.taɪ.zɪŋ,æd.vɚ.taɪ.zɪŋ,,,FALSE,FALSE
5f33f58f-8a83-4f4c-87bc-396d85cfd6eb,arrogance,arrogances,ar.ro.gance,ar.ro.gances,ɛɹ.ə.ɡəns,ɛɹ.ə.ɡəns,,,FALSE,FALSE
5f344edd-f6d2-4fcf-bd1a-b4ace0bf77d0,commotion,commotions,com.mo.tion,com.mo.tions,kə.məʊʊ.ʃən,kə.məʊʊ.ʃən,,,FALSE,FALSE
5f3454e6-8716-49f1-b811-4be799a158ba,accuser,accusers,ac.cus.er,ac.cus.ers,ə.kjuː.zɚ,ə.kjuː.zɚ,,,FALSE,FALSE
5f398a9c-30b7-4df5-b340-404de2464164,solemnly,solemnlies,sol.emn.ly,sol.emn.lies,sɒ.ləm.li,sɑː.ləm.li,,,TRUE,FALSE
5f40ae48-9fe9-47ad-902b-77beaf38ec74,rifle,rifles,ri.fle,ri.fles,ɹaɪ.fəl,ɹaɪ.fəl,,,FALSE,FALSE
5f446cc4-551e-49f4-88a4-316ce0023140,rainforest,rainforests,rain.for.est,,ɹɛɪn.fɔːɹ.ɪst,ɹɛɪn.fɔːɹ.ɪst,,,TRUE,FALSE
5f4c4db8-dace-4428-89f8-e4d31eb4bc26,electricity,electricities,e.lec.tric.i.ty,electricities,i.lɛk.tɹɪs.ə.ti,i.lɛk.tɹɪs.ə.ti,,,TRUE,FALSE
5f4d1264-7167-4a4a-8069-0ccf5434a9eb,baton,batons,ba.ton,ba.tons,bə.tɑːn,bə.tɑːn,,,FALSE,FALSE
5f4ff011-c6e6-473c-bad0-530c7894d374,holler,hollers,hol.ler,hol.lers,hɒl.əɹ,hɒl.əɹ,,,FALSE,FALSE
5f615fc2-b699-4c99-a41c-c9d4040bff2a,prevalence,prevalences,prev.a.lence,prev.a.lences,pɹɛv.əl.əns,pɹɛv.əl.əns,,,FALSE,FALSE
5f619ab9-354e-4bc0-a17f-90a023e461bd,shred,shreds,shred,shreds,ʃɹɛd,ʃɹɛd,,,FALSE,FALSE
5f670d99-9bf4-412b-a08b-199d47ec35f0,breach,breaches,breach,breaches,bɹiːtʃ,bɹiːtʃ,,,FALSE,FALSE
5f6cded9-45c2-4b08-9853-f8a8a8ec78d0,retrospect,retrospects,ret.ro.spect,ret.ro.spects,ɹɛt.ɹə.spɛkt,ɹɛt.ɹə.spɛkt,,,FALSE,FALSE
5f7457fa-87bf-4fd4-8f37-36248fdc83c1,straddle,straddles,strad.dle,strad.dles,stɹæd.əl,stɹæd.əl,,,FALSE,FALSE
5f7ae4a3-f50d-4d48-9125-a7b1e71dc071,after,afters,af.ter,af.ters,ɑːf.təɹ,æf.tɚ,,,TRUE,FALSE
5f86e45b-dbfb-489d-a3a7-efd8073d858c,dwarf,dwarves,dwarf,dwarves,dwɔːɹf,dwɔːɹf,,,FALSE,FALSE
5f86fc53-045f-4abc-a2f8-3cdee6e881b4,leading,leadings,lead.ing,lead.ings,liː.dɪŋ,liː.dɪŋ,,,TRUE,FALSE
5f897d1d-f696-4763-b5cc-2dbc54df4c34,funeral,funerals,fu.ner.al,fu.ner.als,fjuː.nɚ.əl,fjuː.nɚ.əl,,,FALSE,FALSE
5f9d589d-6df3-4051-ad19-f06efdee6696,intersect,intersects,in.ter.sect,in.ter.sects,ɪn.tɚ.sɛkt,ɪn.tɚ.sɛkt,,,FALSE,FALSE
5fa2398b-8078-46a3-838b-16888a8ca8e8,coffin,coffins,cof.fin,cof.fins,kɑː.fɪn,kɑː.fɪn,,,FALSE,FALSE
5fa4e479-9309-4c10-97ee-0ccab5e3a4d7,drippy,drippy,drip.py,drip.py,dɹɪp.i,dɹɪp.i,,,TRUE,TRUE
5fa55960-18e4-4b14-866a-a96c37b84fda,epidemic,epidemics,ep.i.dem.ic,ep.i.dem.ics,ɛp.ə.dɛm.ɪk,ɛp.ə.dɛm.ɪk,,,FALSE,FALSE
5fab531b-02b4-4f5f-bb77-d7786e2e7a32,dim,dims,dim,dims,dɪm,dɪm,,,TRUE,FALSE
